ts,src_ip,dst_ip,pred,score,pkt_count,byte_count,duration,mean_pkt_len,std_pkt_len,min_pkt_len,max_pkt_len,mean_iat,std_iat,tcp_flag_syn,tcp_flag_ack,tcp_flag_psh,tcp_flag_rst,tcp_flag_fin,src_port,dst_port,proto_tcp,proto_udp,proto_icmp,dir_outbound
1755173001.3911161,10.7.72.134,10.7.33.167,1,0.51,1630.0,2428723.0,19.446402072906494,1490.0141104294478,136.6173570776551,54.0,1514.0,0.011937631720630138,0.15586350105738844,1.0,1630.0,289.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173001.467538,10.7.72.134,10.7.33.167,1,0.51,1640.0,2443863.0,19.538450956344604,1490.1603658536585,136.21300308569022,54.0,1514.0,0.011920958484651986,0.15540077263835636,1.0,1640.0,291.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173001.5461574,10.7.72.134,10.7.33.167,1,0.51,1650.0,2459003.0,19.617070198059082,1490.3048484848484,135.81221362761008,54.0,1514.0,0.011896343358434858,0.1549361218049156,1.0,1650.0,292.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173001.6398916,10.7.72.134,10.7.33.167,1,0.51,1660.0,2474143.0,19.69518280029297,1490.4475903614457,135.41493671140967,54.0,1514.0,0.01187171959029112,0.1544756879378805,1.0,1660.0,294.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173001.7207298,10.7.72.134,10.7.33.167,1,0.51,1670.0,2489012.0,19.780516862869263,1490.4263473053893,135.15567081600273,54.0,1514.0,0.011851717712923465,0.15402079202010624,1.0,1670.0,296.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173001.782871,10.7.72.134,10.7.33.167,1,0.51,1680.0,2504152.0,19.85378384590149,1490.5666666666666,134.76502154396752,54.0,1514.0,0.011824767031507736,0.15356770907479678,1.0,1680.0,298.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173001.8779714,10.7.72.134,10.7.33.167,1,0.51,1690.0,2517844.0,19.933255672454834,1489.8485207100591,138.77095176593954,54.0,1514.0,0.011801809160719262,0.153119843476247,1.0,1690.0,299.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173001.946986,10.7.72.134,10.7.33.167,1,0.51,1700.0,2532101.0,20.01136040687561,1489.4711764705883,139.93190694394494,54.0,1514.0,0.01177831689633644,0.1526756861592838,1.0,1700.0,301.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.048864,10.7.72.134,10.7.33.167,1,0.51,1710.0,2547241.0,20.114878177642822,1489.6146198830409,139.5346841840859,54.0,1514.0,0.011769969676795097,0.15223653211347402,1.0,1710.0,303.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.2807932,10.7.72.134,10.7.33.167,1,0.51,1720.0,2562381.0,20.34173345565796,1489.7563953488373,139.1408206902465,54.0,1514.0,0.011833469142325748,0.15183178980365747,1.0,1720.0,305.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.3473077,10.7.72.134,10.7.33.167,1,0.51,1730.0,2577521.0,20.402597188949585,1489.8965317919076,138.75026944553488,54.0,1514.0,0.011800229721775354,0.15139907461136234,1.0,1730.0,306.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.4254148,10.7.72.134,10.7.33.167,1,0.51,1740.0,2592661.0,20.480704069137573,1490.0350574712643,138.36298434783913,54.0,1514.0,0.011777288136364332,0.15097390035994765,1.0,1740.0,308.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.5100367,10.7.72.134,10.7.33.167,1,0.52,1750.0,2607801.0,20.565329551696777,1490.172,137.97892018710684,54.0,1514.0,0.01175833593579004,0.15055003398024686,1.0,1750.0,310.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.588611,10.7.72.134,10.7.33.167,1,0.52,1760.0,2622382.0,20.63432812690735,1489.9897727272728,138.18687901449448,54.0,1514.0,0.011730715251226462,0.15013003913499057,1.0,1760.0,312.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.6637268,10.7.72.134,10.7.33.167,1,0.52,1770.0,2637522.0,20.719008684158325,1490.1254237288135,137.8077186507915,54.0,1514.0,0.011712271726488595,0.1497174859054313,1.0,1770.0,313.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.7262423,10.7.72.134,10.7.33.167,1,0.52,1780.0,2652662.0,20.797155141830444,1490.2595505617978,137.43165837387508,54.0,1514.0,0.011690362642962589,0.14930304947734924,1.0,1780.0,315.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.8227072,10.7.72.134,10.7.33.167,1,0.52,1790.0,2667802.0,20.877994060516357,1490.3921787709496,137.0586562245922,54.0,1514.0,0.011670203499450171,0.14889614194296852,1.0,1790.0,317.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.8952076,10.7.72.134,10.7.33.167,1,0.52,1800.0,2682942.0,20.950496912002563,1490.5233333333333,136.6886710334433,54.0,1514.0,0.011645634748194866,0.14849095392078188,1.0,1800.0,319.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173002.979827,10.7.72.134,10.7.33.167,1,0.52,1810.0,2698082.0,21.050739765167236,1490.653038674033,136.32166240160709,54.0,1514.0,0.011636672064769064,0.1480879315188849,1.0,1810.0,320.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.0644498,10.7.72.134,10.7.33.167,1,0.52,1820.0,2713222.0,21.119731426239014,1490.7813186813187,135.95759068251814,54.0,1514.0,0.011610627502055533,0.1476887006256813,1.0,1820.0,322.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.149062,10.7.72.134,10.7.33.167,1,0.52,1830.0,2728362.0,21.19784665107727,1490.9081967213115,135.59641696397992,54.0,1514.0,0.011589856014804412,0.14729486491159685,1.0,1830.0,324.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.2272093,10.7.72.134,10.7.33.167,1,0.52,1840.0,2742850.0,21.282497882843018,1490.679347826087,136.0293263122551,54.0,1514.0,0.011572864536619367,0.14690196199889125,1.0,1840.0,326.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.3113284,10.7.72.134,10.7.33.167,1,0.52,1850.0,2757990.0,21.367786169052124,1490.8054054054055,135.6719572011165,54.0,1514.0,0.011556401389427866,0.14651225453711786,1.0,1850.0,328.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.3805218,10.7.72.134,10.7.33.167,1,0.52,1860.0,2773130.0,21.435842990875244,1490.9301075268818,135.3173865955229,54.0,1514.0,0.011530846148937733,0.1461257472917547,1.0,1860.0,329.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.449511,10.7.72.134,10.7.33.167,1,0.52,1870.0,2788270.0,21.520423889160156,1491.0534759358288,134.96557820700838,54.0,1514.0,0.011514405505168622,0.14574629443212087,1.0,1870.0,331.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.549473,10.7.72.134,10.7.33.167,1,0.52,1880.0,2802842.0,21.602757692337036,1490.8734042553192,135.2010596360432,54.0,1514.0,0.01149694395547474,0.14536931192945424,1.0,1880.0,332.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.7907574,10.7.72.134,10.7.33.167,1,0.52,1890.0,2816846.0,21.851222276687622,1490.394708994709,136.01033563879142,54.0,1514.0,0.011567613698617057,0.14502739486257293,1.0,1890.0,334.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.8669925,10.7.72.134,10.7.33.167,1,0.52,1900.0,2830850.0,21.937905311584473,1489.921052631579,136.80473244718033,54.0,1514.0,0.011552346135642166,0.14465596733999228,1.0,1900.0,336.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173003.9500995,10.7.72.134,10.7.33.167,1,0.52,1910.0,2845422.0,22.000378370285034,1489.7497382198953,137.0224278941399,54.0,1514.0,0.011524556506173407,0.14428347572758116,1.0,1910.0,337.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.0438383,10.7.72.134,10.7.33.167,1,0.52,1920.0,2859426.0,22.099125862121582,1489.284375,137.79541132004132,54.0,1514.0,0.011515959281981023,0.1439182869952832,1.0,1920.0,339.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.1128435,10.7.72.134,10.7.33.167,1,0.52,1930.0,2873430.0,22.183756351470947,1488.823834196891,138.5546002692269,54.0,1514.0,0.011500132893453058,0.1435526773387879,1.0,1930.0,341.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.2048635,10.7.72.134,10.7.33.167,1,0.52,1940.0,2888002.0,22.260186195373535,1488.660824742268,138.75597660143782,54.0,1514.0,0.011480240430826991,0.14319176142440238,1.0,1940.0,342.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.2818625,10.7.72.134,10.7.33.167,1,0.52,1950.0,2902006.0,22.337149620056152,1488.2082051282052,139.49533117583312,54.0,1514.0,0.011460825869705569,0.1428337734420916,1.0,1950.0,344.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.3508525,10.7.72.134,10.7.33.167,1,0.52,1960.0,2916010.0,22.415255784988403,1487.7602040816328,140.2218637351041,54.0,1514.0,0.011442192845833794,0.14247882251067806,1.0,1960.0,346.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.4171872,10.7.72.134,10.7.33.167,1,0.52,1970.0,2930582.0,22.488100051879883,1487.605076142132,140.40823140512097,54.0,1514.0,0.011421076715022795,0.14212463291024885,1.0,1970.0,347.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.497837,10.7.72.134,10.7.33.167,1,0.52,1980.0,2944586.0,22.553125858306885,1487.1646464646465,141.1163470211449,54.0,1514.0,0.01139622327352546,0.14177230715524167,1.0,1980.0,349.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.566837,10.7.72.134,10.7.33.167,1,0.52,1990.0,2958590.0,22.637749910354614,1486.7286432160804,141.81251595708585,54.0,1514.0,0.011381473056990755,0.1414232421365843,1.0,1990.0,351.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.6511283,10.7.72.134,10.7.33.167,1,0.52,2000.0,2973162.0,22.715032815933228,1486.581,141.98505005457443,54.0,1514.0,0.0113631980069701,0.14107882969106356,1.0,2000.0,352.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.7292426,10.7.72.134,10.7.33.167,1,0.52,2010.0,2987166.0,22.78456449508667,1486.1522388059702,142.6640792558278,54.0,1514.0,0.011341246637673804,0.14073531182758253,1.0,2010.0,354.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.8138673,10.7.72.134,10.7.33.167,1,0.52,2020.0,3001170.0,22.869158267974854,1485.7277227722773,143.33195260439484,54.0,1514.0,0.011326972891518006,0.1403978585369912,1.0,2020.0,356.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173004.9334462,10.7.72.134,10.7.33.167,1,0.52,2030.0,3015742.0,23.001332998275757,1485.5871921182265,143.4917104538206,54.0,1514.0,0.011336290289933838,0.1400773582456146,1.0,2030.0,357.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.014094,10.7.72.134,10.7.33.167,1,0.52,2040.0,3030314.0,23.069396018981934,1485.4480392156863,143.64959151774207,54.0,1514.0,0.011314073574782703,0.1397382395328245,1.0,2040.0,358.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.067472,10.7.72.134,10.7.33.167,1,0.52,2050.0,3044318.0,23.13838481903076,1485.0331707317073,144.29643564110287,54.0,1514.0,0.011292525533933997,0.13940174968899657,1.0,2050.0,360.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.1299899,10.7.72.134,10.7.33.167,1,0.52,2060.0,3058322.0,23.185249090194702,1484.6223300970873,144.93298446800736,54.0,1514.0,0.011260441520249976,0.1390670295430254,1.0,2060.0,362.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.181245,10.7.72.134,10.7.33.167,1,0.52,2070.0,3072894.0,23.25215792655945,1484.4898550724638,145.07922088246494,54.0,1514.0,0.011238355691908869,0.13873792974639637,1.0,2070.0,363.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.2523038,10.7.72.134,10.7.33.167,1,0.52,2080.0,3086898.0,23.31468152999878,1484.0855769230768,145.70103869427368,54.0,1514.0,0.011214373030302443,0.13840785591800916,1.0,2080.0,365.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.330448,10.7.72.134,10.7.33.167,1,0.52,2090.0,3100902.0,23.385868787765503,1483.6851674641148,146.31320020803147,54.0,1514.0,0.011194767251204166,0.13808437592811357,1.0,2090.0,367.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.3838248,10.7.72.134,10.7.33.167,1,0.52,2100.0,3115474.0,23.454737663269043,1483.5590476190475,146.4486382874072,54.0,1514.0,0.011174243765254428,0.13775987434809597,1.0,2100.0,368.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.4552803,10.7.72.134,10.7.33.167,1,0.52,2110.0,3129478.0,23.518836498260498,1483.1649289099526,147.04700316458982,54.0,1514.0,0.011151653152328354,0.13743880595889624,1.0,2110.0,370.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.5128443,10.7.72.134,10.7.33.167,1,0.52,2120.0,3143482.0,23.56813645362854,1482.774528301887,147.63629491966972,54.0,1514.0,0.011122291861080009,0.1371185486442764,1.0,2120.0,372.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.569223,10.7.72.134,10.7.33.167,1,0.52,2130.0,3158054.0,23.640135765075684,1482.6544600938967,147.76170335293293,54.0,1514.0,0.01110386837251089,0.13680139159501709,1.0,2130.0,373.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.6317098,10.7.72.134,10.7.33.167,1,0.52,2140.0,3172058.0,23.702622652053833,1482.2700934579439,148.338051479766,54.0,1514.0,0.011081170010310348,0.13648515065539707,1.0,2140.0,375.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.7082012,10.7.72.134,10.7.33.167,1,0.52,2150.0,3186062.0,23.76349115371704,1481.8893023255814,148.9058601529347,54.0,1514.0,0.011057929806289921,0.13617093108910203,1.0,2150.0,377.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.7539468,10.7.72.134,10.7.33.167,1,0.52,2160.0,3200634.0,23.824859619140625,1481.775,149.02193886770127,54.0,1514.0,0.011035136460926645,0.135861397311919,1.0,2160.0,378.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.8320918,10.7.72.134,10.7.33.167,1,0.52,2170.0,3214638.0,23.887348890304565,1481.4,149.57758463381066,54.0,1514.0,0.011013070027802935,0.13555421094658174,1.0,2170.0,380.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.8854651,10.7.72.134,10.7.33.167,1,0.52,2180.0,3228642.0,23.95637798309326,1481.0284403669725,150.12518054392928,54.0,1514.0,0.010994207426844085,0.13525036773423182,1.0,2180.0,382.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173005.9544246,10.7.72.134,10.7.33.167,1,0.52,2190.0,3243214.0,24.018831968307495,1480.9196347031964,150.23256834537372,54.0,1514.0,0.0109725134619952,0.13494492755491605,1.0,2190.0,383.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.0155582,10.7.72.134,10.7.33.167,1,0.52,2200.0,3255770.0,24.08647108078003,1479.8954545454546,153.7523746373095,54.0,1514.0,0.010953374752514794,0.13464313285889104,1.0,2200.0,385.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.0856283,10.7.72.134,10.7.33.167,1,0.52,2210.0,3269774.0,24.140883445739746,1479.535746606335,154.25584271518827,54.0,1514.0,0.010928421659456653,0.13434302597623055,1.0,2210.0,387.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.1859002,10.7.72.134,10.7.33.167,1,0.52,2220.0,3284914.0,24.24118995666504,1479.690990990991,153.92533000170914,54.0,1514.0,0.010924375825446165,0.1340472662090204,1.0,2220.0,388.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.4852855,10.7.72.134,10.7.33.167,1,0.52,2230.0,3300054.0,24.543212413787842,1479.8448430493274,153.5969250610313,54.0,1514.0,0.0110108624557146,0.13389005569104828,1.0,2230.0,390.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.5311663,10.7.72.134,10.7.33.167,1,0.52,2240.0,3315194.0,24.602079153060913,1479.9973214285715,153.2706056758889,54.0,1514.0,0.010987976397079461,0.13359637613983066,1.0,2240.0,392.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.6016936,10.7.72.134,10.7.33.167,1,0.52,2250.0,3330334.0,24.656954765319824,1480.1484444444445,152.94634995398522,54.0,1514.0,0.010963519237581069,0.13330405483024724,1.0,2250.0,394.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.6550682,10.7.72.134,10.7.33.167,1,0.52,2260.0,3345474.0,24.72598099708557,1480.2982300884955,152.62413632193912,54.0,1514.0,0.01094554271672668,0.1330147249099755,1.0,2260.0,395.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.7153575,10.7.72.134,10.7.33.167,1,0.52,2270.0,3360614.0,24.78627038002014,1480.4466960352422,152.3039435193678,54.0,1514.0,0.01092387412076692,0.13272480256993222,1.0,2270.0,397.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.7707055,10.7.72.134,10.7.33.167,1,0.52,2280.0,3375754.0,24.841618299484253,1480.5938596491228,151.98575059310238,54.0,1514.0,0.010900227424082603,0.13243833792601267,1.0,2280.0,399.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.8332233,10.7.72.134,10.7.33.167,1,0.52,2290.0,3390894.0,24.888513803482056,1480.7397379912663,151.66953689153289,54.0,1514.0,0.010873094715370055,0.13215263465654314,1.0,2290.0,401.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.8865654,10.7.72.134,10.7.33.167,1,0.52,2300.0,3406034.0,24.957478284835815,1480.884347826087,151.355282059079,54.0,1514.0,0.01085579742707082,0.13187222746055816,1.0,2300.0,402.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173006.9555166,10.7.72.134,10.7.33.167,1,0.52,2310.0,3421174.0,25.0118887424469,1481.0277056277057,151.04296603078393,54.0,1514.0,0.010832346791878259,0.13159122130593712,1.0,2310.0,404.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.0153637,10.7.72.134,10.7.33.167,1,0.52,2320.0,3436314.0,25.07397150993347,1481.1698275862068,150.73256902702718,54.0,1514.0,0.010812406860687138,0.13131323609639253,1.0,2320.0,406.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.0711348,10.7.72.134,10.7.33.167,1,0.52,2330.0,3451454.0,25.12642002105713,1481.3107296137339,150.42407154835428,54.0,1514.0,0.010788501511832173,0.13103558574782134,1.0,2330.0,408.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.13362,10.7.72.134,10.7.33.167,1,0.52,2340.0,3466594.0,25.18894052505493,1481.4504273504274,150.11745437041952,54.0,1514.0,0.0107691066802287,0.13076126163712193,1.0,2340.0,410.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.186995,10.7.72.134,10.7.33.167,1,0.52,2350.0,3481734.0,25.242286205291748,1481.5889361702127,149.81269853903947,54.0,1514.0,0.010745971138906662,0.13048728861271328,1.0,2350.0,411.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.2494802,10.7.72.134,10.7.33.167,1,0.52,2360.0,3496874.0,25.30476975440979,1481.7262711864407,149.5097853653541,54.0,1514.0,0.01072690536431106,0.1302164689738359,1.0,2360.0,413.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.30289,10.7.72.134,10.7.33.167,1,0.52,2370.0,3512014.0,25.37380290031433,1481.862447257384,149.20869642109275,54.0,1514.0,0.010710765259735893,0.12994583644374944,1.0,2370.0,415.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.387516,10.7.72.134,10.7.33.167,1,0.52,2380.0,3527154.0,25.458428859710693,1481.9974789915966,148.9094135339424,54.0,1514.0,0.010701315199542115,0.1296775598027689,1.0,2380.0,417.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.503621,10.7.72.134,10.7.33.167,1,0.52,2390.0,3542294.0,25.574533939361572,1482.131380753138,148.61191878301577,54.0,1514.0,0.010705120945735275,0.1294122990407285,1.0,2390.0,418.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.5741122,10.7.72.134,10.7.33.167,1,0.52,2400.0,3557434.0,25.63818860054016,1482.2641666666666,148.3161944944164,54.0,1514.0,0.010687031513355632,0.1291478885889531,1.0,2400.0,420.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.6284332,10.7.72.134,10.7.33.167,1,0.52,2410.0,3572574.0,25.69934606552124,1482.3958506224067,148.02222323689875,54.0,1514.0,0.010668055651939078,0.1288830218148833,1.0,2410.0,422.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.687842,10.7.72.134,10.7.33.167,1,0.52,2420.0,3587714.0,25.74312996864319,1482.5264462809916,147.72998781762024,54.0,1514.0,0.010642054555040591,0.12861975443823706,1.0,2420.0,424.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.7503235,10.7.72.134,10.7.33.167,1,0.52,2430.0,3602854.0,25.805614948272705,1482.6559670781894,147.43947127798387,54.0,1514.0,0.010623966631647882,0.12836066628015358,1.0,2430.0,426.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.8036993,10.7.72.134,10.7.33.167,1,0.52,2440.0,3617994.0,25.8746120929718,1482.7844262295082,147.15065688956827,54.0,1514.0,0.01060869704508889,0.1281016630654554,1.0,2440.0,427.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.8570693,10.7.72.134,10.7.33.167,1,0.52,2450.0,3633134.0,25.927982091903687,1482.911836734694,146.86352815014365,54.0,1514.0,0.010587171127767941,0.12784439279197343,1.0,2450.0,429.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.9351802,10.7.72.134,10.7.33.167,1,0.52,2460.0,3648274.0,25.990473985671997,1483.0382113821138,146.57806877977126,54.0,1514.0,0.010569529884372509,0.12759007602454672,1.0,2460.0,431.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173007.988589,10.7.72.134,10.7.33.167,1,0.52,2470.0,3663414.0,26.059501886367798,1483.1635627530363,146.29426271698418,54.0,1514.0,0.01055467877131138,0.12733580905843142,1.0,2470.0,433.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.0577214,10.7.72.134,10.7.33.167,1,0.52,2480.0,3678554.0,26.128634214401245,1483.2879032258065,146.0120941150479,54.0,1514.0,0.010539989598386949,0.12708575689525026,1.0,2480.0,435.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.1302567,10.7.72.134,10.7.33.167,1,0.52,2490.0,3693694.0,26.185545682907104,1483.4112449799197,145.73154733829833,54.0,1514.0,0.010520508510609523,0.12683519299034232,1.0,2490.0,436.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.1891346,10.7.72.134,10.7.33.167,1,0.52,2500.0,3708834.0,26.244425058364868,1483.5336,145.4526069585554,54.0,1514.0,0.010501970811670615,0.12658643624216354,1.0,2500.0,438.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.2516203,10.7.72.134,10.7.33.167,1,0.52,2510.0,3723974.0,26.306909561157227,1483.6549800796813,145.17525775161076,54.0,1514.0,0.010485017760525,0.12633974667715897,1.0,2510.0,440.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.3125014,10.7.72.134,10.7.33.167,1,0.52,2520.0,3739114.0,26.367790460586548,1483.775396825397,144.89948469378717,54.0,1514.0,0.01046756270765643,0.1260942780400152,1.0,2520.0,442.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.3582482,10.7.72.134,10.7.33.167,1,0.52,2530.0,3754254.0,26.429161071777344,1483.894861660079,144.62527295856884,54.0,1514.0,0.010450439332454466,0.1258503530960426,1.0,2530.0,443.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.4363613,10.7.72.134,10.7.33.167,1,0.52,2540.0,3769394.0,26.50727415084839,1484.0133858267716,144.35260791329966,54.0,1514.0,0.010440044958979279,0.12560793603060058,1.0,2540.0,445.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.489738,10.7.72.134,10.7.33.167,1,0.52,2550.0,3784534.0,26.56065082550049,1484.130980392157,144.08147511594908,54.0,1514.0,0.010420027785602389,0.12536572509594954,1.0,2550.0,447.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.7059946,10.7.72.134,10.7.33.167,1,0.52,2560.0,3799674.0,26.761327505111694,1484.24765625,143.8118603119431,54.0,1514.0,0.010457728606921334,0.1251695899107214,1.0,2560.0,449.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.7749894,10.7.72.134,10.7.33.167,1,0.52,2570.0,3814814.0,26.83027482032776,1484.3634241245136,143.5437494310593,54.0,1514.0,0.010443859408457672,0.12493259928047273,1.0,2570.0,451.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.821855,10.7.72.134,10.7.33.167,1,0.52,2580.0,3829954.0,26.892767906188965,1484.4782945736433,143.27712858438395,54.0,1514.0,0.010427595155559893,0.12469589011685749,1.0,2580.0,453.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.890851,10.7.72.134,10.7.33.167,1,0.52,2590.0,3845094.0,26.94614267349243,1484.592277992278,143.01198406133048,54.0,1514.0,0.010407934597718205,0.12445921760665143,1.0,2590.0,454.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
1755173008.9377146,10.7.72.134,10.7.33.167,1,0.52,2600.0,3860234.0,27.00862741470337,1484.7053846153847,142.7483023267169,54.0,1514.0,0.0103919305173926,0.12422525896151884,1.0,2600.0,456.0,0.0,0.0,7680.0,51610.0,1.0,0.0,0.0,1.0
